Show_ID,Type,Title,Country,Release_Year,Genre,IMDb_Rating,Duration,Rating Category
NF00387,Movie,387,UK,1989,Romance,8.7,176 min,Excellent
NF00388,Movie,388,South Korea,1999,Thriller,5.8,139 min,Good
NF00389,TV Show,389,Canada,2020,Romance,7.1,3 Seasons,Average
NF00390,Movie,390,Japan,1985,Romance,6.7,152 min,Good
NF00391,TV Show,391,South Korea,1987,Comedy,6.8,5 Seasons,Average
NF00392,Movie,392,USA,2024,Drama,9.2,115 min,Excellent
NF00393,TV Show,393,India,2020,Action,9.8,9 Seasons,Excellent
NF00394,Movie,394,Canada,1993,Action,9.6,61 min,Excellent
NF00395,Movie,395,UK,2000,Romance,7.2,141 min,Good
NF00396,Movie,396,India,2015,Action,8.2,105 min,Excellent
NF00397,Movie,397,Canada,2025,Action,7.2,179 min,Good
NF00398,TV Show,398,Japan,2000,Action,8,4 Seasons,Excellent
NF00399,Movie,399,Canada,2016,Drama,6,76 min,Good
NF00400,Movie,400,South Korea,1982,Sci-Fi,7.2,148 min,Average
NF00401,TV Show,401,Canada,1998,Thriller,5.9,5 Seasons,Good
NF00402,TV Show,402,USA,2002,Comedy,5.2,6 Seasons,Average
NF00403,TV Show,403,Canada,2012,Sci-Fi,5.8,2 Seasons,Average
NF00404,Movie,404,South Korea,1998,Sci-Fi,9.3,69 min,Excellent
NF00405,TV Show,405,USA,1991,Romance,7.7,8 Seasons,Good
NF00406,Movie,406,Japan,1998,Sci-Fi,5.5,162 min,Good
NF00407,TV Show,407,Japan,1987,Thriller,5,3 Seasons,Average
NF00408,Movie,408,South Korea,2021,Thriller,6.6,72 min,Average
NF00409,TV Show,409,South Korea,2015,Thriller,6.5,5 Seasons,Average
NF00410,TV Show,410,Japan,2021,Drama,8.2,10 Seasons,Excellent
NF00411,Movie,411,Japan,2002,Action,8.1,159 min,Excellent
NF00412,TV Show,412,UK,2024,Drama,9.1,9 Seasons,Excellent
NF00413,TV Show,413,Canada,1997,Romance,8.3,10 Seasons,Excellent
NF00414,Movie,414,South Korea,1993,Sci-Fi,6.2,81 min,Good
NF00415,Movie,415,India,2002,Comedy,5.1,96 min,Average
NF00416,Movie,416,UK,2022,Thriller,9.5,178 min,Excellent
NF00417,TV Show,417,UK,2012,Sci-Fi,9.3,8 Seasons,Excellent
NF00418,TV Show,418,South Korea,2025,Sci-Fi,6.1,9 Seasons,Good
NF00419,TV Show,419,Japan,2020,Drama,6.8,10 Seasons,Average
NF00420,TV Show,420,Japan,2009,Thriller,8,3 Seasons,Excellent
NF00421,Movie,421,Canada,1981,Comedy,8.9,110 min,Excellent
NF00422,Movie,422,USA,2016,Thriller,5.7,135 min,Good
NF00423,Movie,423,Japan,2022,Comedy,8.7,85 min,Excellent
NF00424,TV Show,424,UK,1996,Drama,8.7,7 Seasons,Excellent
NF00425,Movie,425,Canada,1990,Romance,6.2,78 min,Good
NF00426,Movie,426,South Korea,2003,Action,8.6,118 min,Excellent
NF00427,Movie,427,India,2009,Comedy,6.1,152 min,Good
NF00428,TV Show,428,India,1982,Drama,6.2,8 Seasons,Average
NF00429,Movie,429,Japan,2017,Drama,6.7,83 min,Average
NF00430,TV Show,430,Japan,1980,Drama,8.1,6 Seasons,Excellent
NF00431,TV Show,431,UK,1984,Sci-Fi,5.2,9 Seasons,Good
NF00432,Movie,432,Japan,2003,Romance,9.7,80 min,Excellent
NF00433,Movie,433,UK,2001,Thriller,7,82 min,Good
NF00434,TV Show,434,UK,2013,Romance,6.4,8 Seasons,Good
NF00435,TV Show,435,Japan,1993,Romance,7.8,8 Seasons,Average
NF00436,TV Show,436,India,1990,Thriller,7.3,6 Seasons,Good
NF00437,Movie,437,South Korea,1982,Drama,9.3,170 min,Excellent
NF00438,Movie,438,UK,1985,Action,9.5,134 min,Excellent
NF00439,TV Show,439,Japan,1994,Sci-Fi,6.5,9 Seasons,Good
NF00440,Movie,440,Japan,2011,Action,7.7,127 min,Average
NF00441,TV Show,441,UK,1989,Romance,7.9,6 Seasons,Good
NF00442,Movie,442,Japan,1981,Comedy,9.4,74 min,Excellent
NF00443,TV Show,443,India,2023,Drama,8.1,5 Seasons,Excellent
NF00444,Movie,444,UK,2000,Comedy,6.6,60 min,Good
NF00445,TV Show,445,India,2021,Thriller,6.2,4 Seasons,Average
NF00446,TV Show,446,Canada,2002,Drama,7.3,10 Seasons,Average
NF00447,TV Show,447,USA,1996,Sci-Fi,6.8,6 Seasons,Good
NF00448,TV Show,448,USA,1990,Action,6.1,4 Seasons,Average
NF00449,Movie,449,Japan,2010,Romance,6.4,88 min,Average
NF00450,Movie,450,USA,2018,Comedy,8.4,113 min,Excellent
NF00451,TV Show,451,USA,1999,Drama,9.7,7 Seasons,Excellent
NF00452,Movie,452,India,1984,Comedy,5,165 min,Good
NF00453,TV Show,453,UK,1989,Action,6.1,2 Seasons,Average
NF00454,Movie,454,South Korea,2012,Sci-Fi,7.8,123 min,Average
NF00455,TV Show,455,South Korea,2017,Action,6.3,8 Seasons,Good
NF00456,Movie,456,South Korea,1998,Thriller,7.4,95 min,Average
NF00457,TV Show,457,USA,1996,Romance,8.7,2 Seasons,Excellent
NF00458,Movie,458,UK,2024,Drama,8.7,97 min,Excellent
NF00459,Movie,459,South Korea,1989,Sci-Fi,8.9,163 min,Excellent
NF00460,Movie,460,UK,2021,Sci-Fi,7.8,83 min,Good
NF00461,Movie,461,Japan,2024,Action,6.6,140 min,Good
NF00462,TV Show,462,UK,2025,Drama,5.7,1 Seasons,Average
NF00463,TV Show,463,UK,1988,Sci-Fi,5.7,8 Seasons,Average
NF00464,TV Show,464,Japan,1988,Sci-Fi,5.9,8 Seasons,Average
NF00465,TV Show,465,Canada,1996,Drama,6.9,2 Seasons,Average
NF00466,Movie,466,UK,2008,Thriller,9.3,150 min,Excellent
NF00467,Movie,467,UK,1991,Drama,5.3,62 min,Good
NF00468,Movie,468,Canada,1990,Drama,5.5,86 min,Average
NF00469,TV Show,469,UK,1998,Comedy,9.5,7 Seasons,Excellent
NF00470,TV Show,470,Canada,1990,Action,7.6,8 Seasons,Good
NF00471,Movie,471,USA,2019,Action,8.8,174 min,Excellent
NF00472,TV Show,472,South Korea,2026,Comedy,6,6 Seasons,Good
NF00473,TV Show,473,UK,2014,Sci-Fi,7.9,3 Seasons,Average
NF00474,Movie,474,South Korea,2026,Action,9.2,171 min,Excellent
NF00475,TV Show,475,UK,2003,Thriller,8.8,1 Seasons,Excellent
NF00476,Movie,476,Canada,2005,Thriller,8.9,153 min,Excellent
NF00477,Movie,477,UK,2019,Drama,8.7,130 min,Excellent
NF00478,TV Show,478,UK,2013,Sci-Fi,9.6,9 Seasons,Excellent
NF00479,Movie,479,UK,2025,Drama,9.8,83 min,Excellent
NF00480,TV Show,480,South Korea,2017,Sci-Fi,8.6,10 Seasons,Excellent
NF00481,TV Show,481,UK,2019,Sci-Fi,6.4,2 Seasons,Good
NF00482,TV Show,482,Canada,1982,Drama,7.6,1 Seasons,Average
NF00483,TV Show,483,Japan,2004,Action,8.3,7 Seasons,Excellent
NF00484,TV Show,484,UK,2025,Comedy,5.9,6 Seasons,Good
NF00485,TV Show,485,South Korea,2004,Romance,6.9,4 Seasons,Average
NF00486,Movie,486,South Korea,1996,Action,5,78 min,Average
NF00487,TV Show,487,South Korea,1984,Comedy,5.3,1 Seasons,Average
NF00488,TV Show,488,Japan,2001,Drama,8.7,9 Seasons,Excellent
NF00489,Movie,489,India,2018,Action,8.9,100 min,Excellent
NF00490,TV Show,490,Japan,1995,Thriller,6.7,2 Seasons,Good
NF00491,TV Show,491,Canada,2010,Thriller,5.6,4 Seasons,Average
NF00492,TV Show,492,India,1994,Action,9.1,10 Seasons,Excellent
NF00493,TV Show,493,USA,1984,Thriller,9.7,6 Seasons,Excellent
NF00494,Movie,494,South Korea,2012,Drama,7.8,94 min,Good
NF00495,TV Show,495,India,1983,Romance,5.9,7 Seasons,Good
NF00496,Movie,496,UK,2017,Thriller,7.4,77 min,Average
NF00497,Movie,497,USA,2006,Drama,6.8,78 min,Good
NF00498,Movie,498,South Korea,1994,Action,7.7,107 min,Average
NF00499,Movie,499,India,2000,Action,5.4,178 min,Good
NF00500,Movie,500,UK,1985,Romance,5.5,110 min,Average
NF00501,Movie,501,Japan,1988,Drama,5.5,177 min,Average
NF00502,TV Show,502,India,1993,Drama,9.5,8 Seasons,Excellent
NF00503,Movie,503,UK,2021,Action,8.2,67 min,Excellent
NF00504,TV Show,504,Japan,2024,Comedy,9.7,4 Seasons,Excellent
NF00505,TV Show,505,Japan,1982,Thriller,9.4,1 Seasons,Excellent
NF00506,TV Show,506,UK,1983,Romance,5.7,7 Seasons,Good
NF00507,TV Show,507,UK,2006,Romance,9.6,9 Seasons,Excellent
NF00508,TV Show,508,Canada,2018,Action,6.1,8 Seasons,Good
NF00509,TV Show,509,Canada,1994,Drama,5.8,7 Seasons,Average
NF00510,TV Show,510,South Korea,2010,Action,5.4,3 Seasons,Average
NF00511,Movie,511,UK,2008,Romance,7.6,62 min,Average
NF00512,Movie,512,USA,1986,Sci-Fi,5,73 min,Good
NF00513,TV Show,513,Canada,1980,Drama,5.2,8 Seasons,Average
NF00514,TV Show,514,USA,2000,Comedy,8.9,1 Seasons,Excellent
NF00515,TV Show,515,USA,2012,Thriller,8.6,6 Seasons,Excellent
NF00516,Movie,516,Canada,1982,Action,8.1,72 min,Excellent
NF00517,Movie,517,South Korea,2017,Drama,9.6,124 min,Excellent
NF00518,TV Show,518,India,1988,Comedy,8.4,9 Seasons,Excellent
NF00519,TV Show,519,UK,2010,Action,7.6,8 Seasons,Good
NF00520,Movie,520,Canada,1985,Action,8.9,101 min,Excellent
NF00521,TV Show,521,Japan,1991,Thriller,5.2,7 Seasons,Good
NF00522,Movie,522,Canada,1993,Action,6.8,180 min,Average
NF00523,Movie,523,Japan,1981,Action,7.5,80 min,Average
NF00524,Movie,524,Canada,1991,Sci-Fi,6.3,64 min,Good
NF00525,Movie,525,South Korea,2018,Thriller,5.6,105 min,Average
NF00526,Movie,526,Japan,2009,Action,6.7,113 min,Average
NF00527,TV Show,527,South Korea,1992,Thriller,6.7,9 Seasons,Average
NF00528,TV Show,528,Japan,2011,Thriller,9.8,8 Seasons,Excellent
NF00529,TV Show,529,South Korea,2019,Sci-Fi,5.7,1 Seasons,Good
NF00530,Movie,530,India,2004,Comedy,5.9,109 min,Average
NF00531,Movie,531,Canada,2020,Thriller,9.3,91 min,Excellent
NF00532,Movie,532,UK,1999,Romance,5.6,75 min,Good
NF00533,TV Show,533,UK,2019,Comedy,9.4,1 Seasons,Excellent
NF00534,Movie,534,UK,2003,Romance,9.2,154 min,Excellent
NF00535,Movie,535,Canada,2006,Romance,6.4,94 min,Good
NF00536,Movie,536,UK,1981,Sci-Fi,8.2,128 min,Excellent
NF00537,TV Show,537,India,1999,Comedy,5.4,2 Seasons,Good
NF00538,Movie,538,UK,2005,Sci-Fi,8,110 min,Excellent
NF00539,TV Show,539,UK,2003,Drama,6.4,2 Seasons,Good
NF00540,Movie,540,Canada,2002,Thriller,9.3,100 min,Excellent
NF00541,TV Show,541,India,2025,Drama,5.2,10 Seasons,Good
NF00542,Movie,542,UK,1983,Drama,7.6,170 min,Average
NF00543,Movie,543,India,2015,Comedy,6.5,127 min,Good
NF00544,Movie,544,UK,2014,Sci-Fi,7.2,85 min,Average
NF00545,Movie,545,South Korea,2026,Comedy,7.1,159 min,Good
NF00546,TV Show,546,USA,1996,Drama,5,7 Seasons,Good
NF00547,TV Show,547,India,1984,Comedy,8.1,4 Seasons,Excellent
NF00548,TV Show,548,UK,1990,Sci-Fi,6.6,9 Seasons,Good
NF00549,TV Show,549,Japan,2004,Action,7.1,7 Seasons,Average
NF00550,Movie,550,UK,1999,Comedy,7.4,133 min,Good
NF00551,Movie,551,South Korea,1994,Sci-Fi,7,115 min,Good
NF00552,Movie,552,South Korea,1995,Romance,5.4,109 min,Good
NF00553,TV Show,553,India,1996,Comedy,6,10 Seasons,Average
NF00554,Movie,554,South Korea,1998,Romance,8.9,91 min,Excellent
NF00555,TV Show,555,UK,1981,Romance,6.1,8 Seasons,Good
NF00556,TV Show,556,Canada,2005,Comedy,9.7,6 Seasons,Excellent
NF00557,TV Show,557,Japan,2018,Romance,8.2,2 Seasons,Excellent
NF00558,Movie,558,India,1992,Sci-Fi,8.1,112 min,Excellent
NF00559,Movie,559,Japan,2018,Thriller,7.9,69 min,Good
NF00560,TV Show,560,USA,2022,Comedy,6.4,2 Seasons,Good
NF00561,Movie,561,South Korea,2025,Comedy,9.6,129 min,Excellent
NF00562,TV Show,562,Japan,1985,Action,7.1,10 Seasons,Good
NF00563,TV Show,563,UK,2023,Comedy,8.8,3 Seasons,Excellent
NF00564,TV Show,564,UK,2015,Sci-Fi,9.6,4 Seasons,Excellent
NF00565,Movie,565,Canada,1993,Sci-Fi,6.9,144 min,Good
NF00566,TV Show,566,South Korea,2000,Drama,6.7,8 Seasons,Average
NF00567,Movie,567,Japan,1994,Romance,6.1,170 min,Average
NF00568,TV Show,568,UK,1990,Drama,8.7,5 Seasons,Excellent
NF00569,TV Show,569,Japan,1998,Romance,5.1,5 Seasons,Good
NF00570,Movie,570,South Korea,2009,Action,8.6,69 min,Excellent
NF00571,TV Show,571,Japan,1990,Action,6,10 Seasons,Good
NF00572,Movie,572,India,2021,Comedy,7,172 min,Average
NF00573,Movie,573,USA,2006,Action,5.3,176 min,Good
NF00574,TV Show,574,UK,2001,Thriller,5.6,8 Seasons,Average
NF00575,TV Show,575,South Korea,2005,Comedy,6.1,4 Seasons,Average
NF00576,TV Show,576,India,2012,Sci-Fi,7.5,7 Seasons,Average
NF00577,TV Show,577,India,1988,Thriller,5,2 Seasons,Good
NF00578,Movie,578,South Korea,2009,Comedy,8.5,176 min,Excellent
NF00579,TV Show,579,Canada,1982,Action,7.3,5 Seasons,Good
NF00580,TV Show,580,USA,2000,Romance,6.3,9 Seasons,Good
NF00581,TV Show,581,USA,1981,Comedy,5,4 Seasons,Average
NF00582,TV Show,582,South Korea,1980,Thriller,7.7,4 Seasons,Average
NF00583,TV Show,583,South Korea,2001,Action,9.3,8 Seasons,Excellent
NF00584,TV Show,584,India,2023,Drama,9.1,2 Seasons,Excellent
NF00585,TV Show,585,USA,2012,Romance,8.6,5 Seasons,Excellent
NF00586,TV Show,586,USA,2000,Thriller,5.7,2 Seasons,Good
NF00587,TV Show,587,Canada,1984,Sci-Fi,9.5,5 Seasons,Excellent
NF00588,TV Show,588,USA,1990,Romance,5,9 Seasons,Good
NF00589,Movie,589,UK,1980,Action,9.4,101 min,Excellent
NF00590,TV Show,590,India,2016,Thriller,7.8,3 Seasons,Good
NF00591,Movie,591,South Korea,1995,Romance,8.1,135 min,Excellent
NF00592,TV Show,592,UK,1997,Drama,5,6 Seasons,Good
NF00593,TV Show,593,Canada,2004,Thriller,9.4,5 Seasons,Excellent
NF00594,Movie,594,Canada,1988,Action,7.1,73 min,Good
NF00595,TV Show,595,Japan,1995,Drama,5,3 Seasons,Good
NF00596,Movie,596,Canada,1984,Thriller,5.4,71 min,Average
NF00597,Movie,597,Canada,1997,Action,5.3,77 min,Average
NF00598,TV Show,598,USA,2013,Drama,8.2,7 Seasons,Excellent
NF00599,TV Show,599,India,2016,Drama,6.3,7 Seasons,Good
NF00600,TV Show,600,South Korea,2012,Thriller,7.5,5 Seasons,Average
NF00601,Movie,601,South Korea,2023,Action,8.2,108 min,Excellent
NF00602,Movie,602,India,1998,Sci-Fi,5.7,93 min,Good
NF00603,Movie,603,South Korea,1991,Sci-Fi,9.3,180 min,Excellent
NF00604,Movie,604,South Korea,2026,Thriller,5.3,87 min,Good
NF00605,Movie,605,Canada,2001,Comedy,6.8,81 min,Average
NF00606,Movie,606,Japan,1986,Sci-Fi,8.8,168 min,Excellent
NF00607,Movie,607,Japan,1992,Drama,5.1,129 min,Good
NF00608,Movie,608,India,2002,Thriller,9.8,175 min,Excellent
NF00609,TV Show,609,Japan,1982,Action,5.5,5 Seasons,Good
NF00610,TV Show,610,Canada,1990,Comedy,6.3,5 Seasons,Average
NF00611,Movie,611,Japan,2004,Action,8,75 min,Excellent
NF00612,Movie,612,Japan,1988,Romance,6.8,77 min,Good
NF00613,TV Show,613,USA,1999,Comedy,5.9,7 Seasons,Average
NF00614,Movie,614,Japan,2010,Sci-Fi,7.6,76 min,Average
NF00615,TV Show,615,India,1988,Comedy,5.5,6 Seasons,Good
NF00616,TV Show,616,India,2025,Comedy,6.9,10 Seasons,Average
NF00617,Movie,617,India,1985,Thriller,9.7,150 min,Excellent
NF00618,Movie,618,USA,2004,Comedy,6.2,115 min,Good
NF00619,TV Show,619,India,2009,Romance,6.2,1 Seasons,Average
NF00620,TV Show,620,Canada,2000,Comedy,5.1,5 Seasons,Average
NF00621,Movie,621,Canada,2012,Romance,6.4,106 min,Average
NF00622,TV Show,622,USA,1989,Drama,7.9,4 Seasons,Average
NF00623,Movie,623,Canada,2004,Action,5.4,146 min,Good
NF00624,TV Show,624,UK,1993,Sci-Fi,6.4,5 Seasons,Average
NF00625,Movie,625,UK,2009,Thriller,7.1,66 min,Average
NF00626,Movie,626,Canada,1990,Thriller,5.2,76 min,Good
NF00627,TV Show,627,USA,2001,Drama,7.3,2 Seasons,Average
NF00628,TV Show,628,Japan,2022,Drama,7.4,7 Seasons,Good
NF00629,Movie,629,Canada,1991,Thriller,8,174 min,Excellent
NF00630,TV Show,630,South Korea,1991,Comedy,5,8 Seasons,Good
NF00631,TV Show,631,Japan,1994,Drama,7.6,2 Seasons,Average
NF00632,TV Show,632,India,1987,Action,7.1,6 Seasons,Good
NF00633,TV Show,633,India,1995,Comedy,7.4,10 Seasons,Good
NF00634,Movie,634,South Korea,2022,Romance,5.9,155 min,Good
NF00635,TV Show,635,India,1991,Drama,8.1,8 Seasons,Excellent
NF00636,Movie,636,India,2022,Romance,6.6,144 min,Good
NF00637,TV Show,637,Canada,1993,Drama,5.9,6 Seasons,Average
NF00638,Movie,638,UK,2003,Romance,6.7,80 min,Average
NF00639,Movie,639,USA,2021,Thriller,9.4,136 min,Excellent
NF00640,Movie,640,UK,2017,Sci-Fi,5.4,115 min,Good
NF00641,TV Show,641,India,2002,Drama,7.5,9 Seasons,Average
NF00642,TV Show,642,USA,2022,Thriller,7.9,4 Seasons,Good
NF00643,Movie,643,South Korea,1999,Comedy,5,160 min,Good
NF00644,Movie,644,Japan,1983,Action,6.5,175 min,Average
NF00645,TV Show,645,India,2009,Comedy,7.3,5 Seasons,Average
NF00646,Movie,646,India,1982,Comedy,7.3,82 min,Good
NF00647,Movie,647,India,2015,Comedy,6.6,120 min,Good
NF00648,TV Show,648,India,1990,Comedy,6.8,10 Seasons,Average
NF00649,Movie,649,Canada,2017,Action,5.2,153 min,Average
NF00650,Movie,650,UK,2020,Sci-Fi,6,140 min,Average
NF00651,TV Show,651,USA,2016,Romance,7.4,1 Seasons,Average
NF00652,Movie,652,South Korea,2007,Romance,9.1,70 min,Excellent
NF00653,Movie,653,Canada,2000,Sci-Fi,7.4,157 min,Good
NF00654,Movie,654,South Korea,2005,Thriller,8.7,65 min,Excellent
NF00655,Movie,655,South Korea,2008,Thriller,5.1,97 min,Good
NF00656,Movie,656,India,2003,Sci-Fi,6.3,149 min,Average
NF00657,Movie,657,UK,1994,Romance,5.2,73 min,Average
NF00658,TV Show,658,Canada,2006,Action,6.7,5 Seasons,Average
NF00659,TV Show,659,Japan,2000,Sci-Fi,8.1,6 Seasons,Excellent
NF00660,Movie,660,UK,2019,Thriller,6.5,76 min,Good
NF00661,Movie,661,UK,2024,Sci-Fi,5.6,156 min,Average
NF00662,TV Show,662,Japan,2003,Romance,9.2,9 Seasons,Excellent
NF00663,TV Show,663,India,2008,Thriller,7.6,10 Seasons,Good
NF00664,TV Show,664,India,2017,Thriller,9,4 Seasons,Excellent
NF00665,Movie,665,Japan,2020,Romance,5.9,110 min,Good
NF00666,Movie,666,Canada,2019,Action,6.5,91 min,Average
NF00667,TV Show,667,India,2001,Sci-Fi,5.5,5 Seasons,Average
NF00668,TV Show,668,UK,2013,Romance,8.8,7 Seasons,Excellent
NF00669,TV Show,669,Canada,1995,Sci-Fi,8.3,2 Seasons,Excellent
NF00670,TV Show,670,Canada,1981,Comedy,6.2,8 Seasons,Good
NF00671,TV Show,671,India,2024,Sci-Fi,5.2,6 Seasons,Average
NF00672,TV Show,672,Japan,2013,Romance,9.7,9 Seasons,Excellent
NF00673,Movie,673,USA,1995,Sci-Fi,8.2,107 min,Excellent
NF00674,Movie,674,India,2021,Romance,5.1,122 min,Good
NF00675,Movie,675,Canada,1997,Comedy,6.5,151 min,Average
NF00676,TV Show,676,UK,2025,Comedy,6.2,5 Seasons,Average
NF00677,Movie,677,India,1997,Romance,8.9,108 min,Excellent
NF00678,Movie,678,UK,2013,Comedy,6,167 min,Good
NF00679,TV Show,679,Japan,1984,Sci-Fi,8.3,8 Seasons,Excellent
NF00680,TV Show,680,Canada,2025,Thriller,8.9,8 Seasons,Excellent
NF00681,Movie,681,UK,2015,Comedy,6.6,78 min,Good
NF00682,TV Show,682,South Korea,2022,Sci-Fi,8.8,9 Seasons,Excellent
NF00683,TV Show,683,South Korea,2008,Action,9.4,10 Seasons,Excellent
NF00684,TV Show,684,USA,1994,Thriller,8.7,1 Seasons,Excellent
NF00685,TV Show,685,India,2002,Sci-Fi,9.4,5 Seasons,Excellent
NF00686,Movie,686,India,2022,Drama,7.2,134 min,Good
NF00687,TV Show,687,South Korea,2005,Action,6.4,4 Seasons,Good
NF00688,TV Show,688,UK,2002,Romance,8.9,8 Seasons,Excellent
NF00689,TV Show,689,Canada,2009,Comedy,8.6,2 Seasons,Excellent
NF00690,Movie,690,Japan,2004,Romance,8.5,121 min,Excellent
NF00691,Movie,691,Japan,1992,Comedy,5.8,164 min,Good
NF00692,Movie,692,India,2005,Sci-Fi,5.2,101 min,Average
NF00693,TV Show,693,Canada,1989,Comedy,6.7,5 Seasons,Average
NF00694,TV Show,694,USA,1984,Action,9.1,4 Seasons,Excellent
NF00695,Movie,695,Canada,1998,Romance,5.2,86 min,Good
NF00696,TV Show,696,USA,2010,Sci-Fi,9.4,4 Seasons,Excellent
NF00697,Movie,697,USA,1981,Comedy,7.4,158 min,Good
NF00698,TV Show,698,UK,2003,Sci-Fi,6,4 Seasons,Good
NF00699,Movie,699,South Korea,2002,Action,8.5,152 min,Excellent
NF00700,TV Show,700,Canada,2018,Sci-Fi,6.5,8 Seasons,Good
NF00701,Movie,701,South Korea,2024,Comedy,5.5,142 min,Average
NF00702,Movie,702,Canada,2011,Drama,8.8,117 min,Excellent
NF00703,TV Show,703,UK,1992,Comedy,8.8,9 Seasons,Excellent
NF00704,Movie,704,Canada,1982,Drama,7.1,170 min,Good
NF00705,Movie,705,Japan,1985,Thriller,7.8,93 min,Good
NF00706,Movie,706,India,1993,Drama,6.7,108 min,Good
NF00707,Movie,707,UK,1996,Action,5.9,165 min,Average
NF00708,TV Show,708,UK,1990,Thriller,7.5,4 Seasons,Average
NF00709,TV Show,709,UK,2003,Action,6.8,7 Seasons,Good
NF00710,TV Show,710,UK,2001,Comedy,8.2,5 Seasons,Excellent
NF00711,TV Show,711,UK,1980,Romance,6.8,3 Seasons,Good
NF00712,TV Show,712,Canada,2024,Comedy,5,3 Seasons,Average
NF00713,Movie,713,Canada,2002,Drama,8.3,61 min,Excellent
NF00714,TV Show,714,South Korea,1985,Sci-Fi,5.5,3 Seasons,Good
NF00715,TV Show,715,Japan,2005,Thriller,8.8,8 Seasons,Excellent
NF00716,Movie,716,UK,2020,Thriller,6.6,161 min,Good
NF00717,Movie,717,India,2005,Drama,5.6,132 min,Average
NF00718,TV Show,718,South Korea,1982,Action,9.4,2 Seasons,Excellent
NF00719,Movie,719,UK,2013,Romance,8.2,87 min,Excellent
NF00720,TV Show,720,Canada,1996,Sci-Fi,7.8,8 Seasons,Good
NF00721,Movie,721,UK,1996,Thriller,7.8,158 min,Good
NF00722,TV Show,722,UK,2009,Romance,5.2,7 Seasons,Good
NF00723,TV Show,723,USA,1980,Thriller,6.4,6 Seasons,Average
NF00724,TV Show,724,South Korea,2026,Thriller,9.2,4 Seasons,Excellent
NF00725,TV Show,725,Japan,1981,Drama,5.9,2 Seasons,Good
NF00726,TV Show,726,USA,1987,Thriller,6.4,1 Seasons,Average
NF00727,Movie,727,UK,1995,Comedy,5.6,159 min,Average
NF00728,Movie,728,USA,2025,Romance,8.3,133 min,Excellent
NF00729,TV Show,729,USA,1981,Drama,7.7,1 Seasons,Good
NF00730,TV Show,730,South Korea,1996,Romance,5.9,1 Seasons,Good
NF00731,Movie,731,USA,2013,Comedy,7,103 min,Average
NF00732,TV Show,732,India,1994,Thriller,8.6,6 Seasons,Excellent
NF00733,Movie,733,USA,1990,Thriller,9.8,146 min,Excellent
NF00734,Movie,734,India,2015,Comedy,6.3,78 min,Good
NF00735,TV Show,735,South Korea,1992,Romance,8.2,10 Seasons,Excellent
NF00736,TV Show,736,UK,2014,Drama,8,4 Seasons,Excellent
NF00737,TV Show,737,South Korea,1989,Romance,6.1,9 Seasons,Good
NF00738,Movie,738,UK,2006,Action,7.2,179 min,Average
NF00739,Movie,739,UK,1994,Romance,6.9,112 min,Good
NF00740,TV Show,740,India,2022,Drama,6.6,7 Seasons,Average
NF00741,Movie,741,Canada,2015,Romance,6.2,154 min,Average
NF00742,Movie,742,South Korea,2022,Action,9.5,176 min,Excellent
NF00743,Movie,743,Japan,2021,Comedy,6.1,175 min,Good
NF00744,Movie,744,Canada,2020,Romance,7.1,106 min,Average
NF00745,Movie,745,South Korea,1991,Thriller,9.2,72 min,Excellent
NF00746,TV Show,746,UK,2020,Comedy,7.4,5 Seasons,Good
NF00747,TV Show,747,Canada,1987,Drama,8.3,8 Seasons,Excellent
NF00748,TV Show,748,Japan,2013,Thriller,5.2,3 Seasons,Good
NF00749,TV Show,749,India,2012,Drama,5.8,10 Seasons,Average
NF00750,TV Show,750,USA,2019,Romance,6.4,3 Seasons,Average
NF00751,Movie,751,UK,2011,Romance,5.6,152 min,Average
NF00752,TV Show,752,Japan,1984,Romance,7.4,9 Seasons,Average
NF00753,TV Show,753,Canada,1998,Drama,7,6 Seasons,Good
NF00754,TV Show,754,UK,1999,Sci-Fi,5.7,9 Seasons,Good
NF00755,TV Show,755,Canada,2020,Comedy,7.6,9 Seasons,Average
NF00756,Movie,756,Canada,2002,Drama,5.4,144 min,Good
NF00757,Movie,757,USA,2025,Comedy,5.2,148 min,Average
NF00758,Movie,758,Japan,1991,Action,7.5,114 min,Average
NF00759,TV Show,759,South Korea,2024,Drama,9.8,8 Seasons,Excellent
NF00760,Movie,760,Canada,2010,Romance,6.7,64 min,Good
NF00761,Movie,761,USA,2004,Sci-Fi,7.7,168 min,Average
NF00762,TV Show,762,South Korea,1982,Thriller,6.8,4 Seasons,Good
NF00763,Movie,763,India,1986,Comedy,7,84 min,Average
